,reconstruction_error,Label_x,index,cpu_usage,memory_usage[kb],label,timestamp,timestamp1,Timestamp [ms],"	CPU cores","	CPU capacity provisioned [MHZ]","	CPU usage [MHZ]","	CPU usage [%]","	Memory capacity provisioned [KB]","	Memory usage [KB]","	Disk read throughput [KB/s]","	Disk write throughput [KB/s]","	Network received throughput [KB/s]","	Network transmitted throughput [KB/s]",Label_y
549,1.49E-05,0,5205,0.583333333,0,0,13766856161,13766581661,1377878299,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
550,1.51E-05,0,1137,0.55,0,0,13766856761,13766581761,1376655976,4,11703.99824,64.37199032,0.55,67108864,0,0,0.466666667,0,1,0
551,1.47E-05,0,7905,0.616666667,0,0,13766857361,13766581861,1378688378,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.6,0,1.066666667,0
552,1.45E-05,0,6622,0.666666667,0,0,13766857961,13766581961,1378303441,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.933333333,0,1,0
553,1.53E-05,0,3492,0.5,0,0,13766858561,13766582061,1377363157,4,11703.99824,58.5199912,0.5,67108864,0,0,0.6,0,1,0
554,1.48E-05,0,1192,0.6,0,0,13766859161,13766582161,1376672478,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
555,1.49E-05,0,7694,0.583333333,0,0,13766859761,13766582261,1378625072,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.4,0,1,0
556,1.48E-05,0,90,0.6,0,0,13766860361,13766582361,1376341848,4,11703.99824,70.22398944,0.6,67108864,0,0,1.333333333,0,1,0
557,1.10E-05,0,8238,0.566666667,178956.8,0,13766860961,13766582461,1378788288,4,11703.99824,66.32265669,0.566666667,67108864,178956.8,0,1.533333333,0.066666667,1.066666667,0
558,1.46E-05,0,2550,0.633333333,0,0,13766861561,13766582561,1377080532,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
559,1.46E-05,0,4195,0.642857143,0,0,13766862161,13766582661,1377574976,4,11703.99824,75.23998869,0.642857143,67108864,0,0,0.5,0,1,0
560,1.49E-05,0,5373,0.583333333,0,0,13766862761,13766582761,1377928703,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.466666667,0,1,0
561,1.45E-05,0,7565,0.65,0,0,13766863361,13766582861,1378586368,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
562,0.002940163,0,6302,92.51666667,6397709.6,0,13766863961,13766582961,1378207431,4,11703.99824,10828.14904,92.51666667,67108864,6397709.6,0.2,15938.6,0,2.333333333,0
563,0.00777568,0,2240,94.23333333,4563401.6,0,13766864561,13766583061,1376986912,4,11703.99824,11029.06767,94.23333333,67108864,4563401.6,0,0.533333333,0,22.6,0
564,1.49E-05,0,6062,0.583333333,0,0,13766865161,13766583161,1378135423,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
565,1.48E-05,0,6571,0.6,0,0,13766865761,13766583261,1378288139,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,1,0
566,1.52E-05,0,2589,0.533333333,0,0,13766866361,13766583361,1377092233,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.533333333,0,1,0
567,1.43E-05,0,7442,0.7,0,0,13766866961,13766583461,1378549464,4,11703.99824,81.92798768,0.7,67108864,0,0,0.8,0,1,0
568,1.43E-05,0,2969,0.7,0,0,13766867561,13766583561,1377206244,4,11703.99824,81.92798768,0.7,67108864,0,0,0.333333333,0,1,0
569,1.45E-05,0,3507,0.65,0,0,13766868161,13766583661,1377367658,4,11703.99824,76.07598856,0.65,67108864,0,0,0.6,0,1,0
570,1.53E-05,0,1328,0.516666667,0,0,13766868761,13766583761,1376713282,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.666666667,0,1,0
571,1.46E-05,0,4716,0.633333333,0,0,13766869361,13766583861,1377731588,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.866666667,0,1,0
572,1.48E-05,0,1874,0.6,0,0,13766869961,13766583961,1376877101,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,1,0
573,1.51E-05,0,6266,0.55,0,0,13766870561,13766584061,1378196629,4,11703.99824,64.37199032,0.55,67108864,0,0,0.6,0,1,0
574,1.49E-05,0,1405,0.583333333,0,0,13766871161,13766584161,1376736384,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
575,0.000597588,0,286,94.23333333,9082064,0,13766871761,13766584261,1376400653,4,11703.99824,11029.06767,94.23333333,67108864,9082064,0.266666667,8200.533333,0,1.533333333,0
576,1.52E-05,0,3482,0.533333333,0,0,13766872361,13766584361,1377360157,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
577,1.48E-05,0,2427,0.6,0,0,13766872961,13766584461,1377043629,4,11703.99824,70.22398944,0.6,67108864,0,0,0.866666667,0,1.066666667,0
578,1.49E-05,0,7570,0.583333333,0,0,13766873561,13766584561,1378587868,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1,0,1,0
579,1.49E-05,0,6247,0.583333333,0,0,13766874161,13766584661,1378190929,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.133333333,0,1.066666667,0
580,1.51E-05,0,3338,0.55,0,0,13766874761,13766584761,1377316954,4,11703.99824,64.37199032,0.55,67108864,0,0,0.4,0,1,0
581,1.45E-05,0,7856,0.65,0,0,13766875361,13766584861,1378673677,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
582,1.44E-05,0,8471,0.683333333,0,0,13766875961,13766584961,1378858194,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
583,1.45E-05,0,2877,0.666666667,0,0,13766876561,13766585061,1377178641,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
584,1.42E-05,0,5225,0.716666667,0,0,13766877161,13766585161,1377884299,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.333333333,0,1,0
585,9.65E-06,0,7663,0.683333333,178956.8,0,13766877761,13766585261,1378615770,4,11703.99824,79.97732131,0.683333333,67108864,178956.8,0,1,0,1,0
586,1.46E-05,0,3237,0.633333333,0,0,13766878361,13766585361,1377286651,4,11703.99824,74.12532219,0.633333333,67108864,0,32.66666667,3,0,1,0
587,1.45E-05,0,3424,0.660714286,0,0,13766878961,13766585461,1377342756,4,11703.99824,77.32998837,0.660714286,67108864,0,0,0.785714286,0,0.928571429,0
588,9.39E-06,0,1654,0.633333333,89478.4,0,13766879561,13766585561,1376811094,4,11703.99824,74.12532219,0.633333333,67108864,89478.4,0,0.666666667,0,1,0
589,1.45E-05,0,239,0.65,0,0,13766880161,13766585661,1376386552,4,11703.99824,76.07598856,0.65,67108864,0,0,1.4,0,1,0
590,1.48E-05,0,1869,0.6,0,0,13766880761,13766585761,1376875601,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
591,1.50E-05,0,3841,0.566666667,0,0,13766881361,13766585861,1377468467,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.333333333,0,1,0
592,1.49E-05,0,4438,0.583333333,0,0,13766881961,13766585961,1377647881,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.8,0,1,0
593,1.49E-05,0,5335,0.583333333,0,0,13766882561,13766586061,1377917302,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
594,1.53E-05,0,629,0.5,0,0,13766883161,13766586161,1376503563,4,11703.99824,58.5199912,0.5,67108864,0,0,1.466666667,0,1,0
595,1.46E-05,0,5093,0.633333333,0,0,13766883761,13766586261,1377844696,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
596,1.48E-05,0,1120,0.6,0,0,13766884361,13766586361,1376650876,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
597,1.47E-05,0,7026,0.616666667,0,0,13766884961,13766586461,1378424653,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,0.933333333,0
598,1.45E-05,0,2895,0.666666667,0,0,13766885561,13766586561,1377184042,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
599,1.45E-05,0,5829,0.666666667,0,0,13766886161,13766586661,1378065517,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
600,1.45E-05,0,6056,0.666666667,0,0,13766886761,13766586761,1378133623,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
601,1.49E-05,0,4951,0.583333333,0,0,13766887361,13766586861,1377802093,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.933333333,0,1,0
602,1.46E-05,0,5095,0.633333333,0,0,13766887961,13766586961,1377845297,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
603,1.52E-05,0,738,0.533333333,0,0,13766888561,13766587061,1376536266,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.933333333,0,1,0
604,1.48E-05,0,3010,0.6,0,0,13766889161,13766587161,1377218545,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
605,1.51E-05,0,5352,0.55,0,0,13766889761,13766587261,1377922403,4,11703.99824,64.37199032,0.55,67108864,0,0,0.333333333,0,1,0
606,1.49E-05,0,1456,0.583333333,0,0,13766890361,13766587361,1376751685,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
607,1.47E-05,0,785,0.616666667,0,0,13766890961,13766587461,1376550367,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
608,1.45E-05,0,2434,0.666666667,0,0,13766891561,13766587561,1377045729,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
609,1.46E-05,0,1582,0.633333333,0,0,13766892161,13766587661,1376789491,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.333333333,0.066666667,1,0
610,1.49E-05,0,6275,0.583333333,0,0,13766892761,13766587761,1378199330,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
611,1.33E-05,0,3172,0.6,223696,0,13766893361,13766587861,1377267149,4,11703.99824,70.22398944,0.6,67108864,223696,0,0.533333333,0,1,0
612,1.46E-05,0,2047,0.633333333,0,0,13766893961,13766587961,1376929006,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
613,1.53E-05,0,1572,0.516666667,0,0,13766894561,13766588061,1376786491,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.333333333,0,1,0
614,1.46E-05,0,1037,0.633333333,0,0,13766895161,13766588161,1376625973,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.533333333,0,1,0
615,1.45E-05,0,5985,0.666666667,0,0,13766895761,13766588261,1378112320,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
616,1.04E-05,0,3131,0.5,134217.6,0,13766896361,13766588361,1377254848,4,11703.99824,58.5199912,0.5,67108864,134217.6,0,0.6,0,1,0
617,0.025595071,0,8,89.51666667,20937962.93,0,13766896961,13766588461,1376317246,4,11703.99824,10477.02909,89.51666667,67108864,20937962.93,0,1.4,235.5333333,3.866666667,0
618,1.49E-05,0,2066,0.583333333,0,0,13766897561,13766588561,1376934707,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
619,1.52E-05,0,2358,0.533333333,0,0,13766898161,13766588661,1377022926,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
620,4.03E-05,0,1437,0.55,402652.8,0,13766898761,13766588761,1376745985,4,11703.99824,64.37199032,0.55,67108864,402652.8,0,1.133333333,0,1.066666667,0
621,1.52E-05,0,5665,0.533333333,0,0,13766899361,13766588861,1378016311,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
622,1.47E-05,0,3741,0.616666667,0,0,13766899961,13766588961,1377438464,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
623,1.47E-05,0,6124,0.616666667,0,0,13766900561,13766589061,1378154025,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
624,1.46E-05,0,8475,0.633333333,0,0,13766901161,13766589161,1378859394,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1,0,0.933333333,0
625,0.001837516,0,8108,87.28333333,6039796,0,13766901761,13766589261,1378749284,4,11703.99824,10215.6398,87.28333333,67108864,6039796,1628.333333,21201.13333,0,1,0
626,1.45E-05,0,7249,0.65,0,0,13766902361,13766589361,1378491559,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
627,1.47E-05,0,5827,0.616666667,0,0,13766902961,13766589461,1378064917,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.533333333,0,1,0
628,1.49E-05,0,1340,0.583333333,0,0,13766903561,13766589561,1376716882,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.466666667,0,1,0
629,1.47E-05,0,4394,0.616666667,0,0,13766904161,13766589661,1377634680,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.066666667,0,1.066666667,0
630,1.49E-05,0,3064,0.583333333,0,0,13766904761,13766589761,1377234747,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.6,0,1,0
631,1.53E-05,0,2276,0.516666667,0,0,13766905361,13766589861,1376998024,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.533333333,0,1,0
632,1.52E-05,0,2144,0.533333333,0,0,13766905961,13766589961,1376958110,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
633,1.49E-05,0,3601,0.583333333,0,0,13766906561,13766590061,1377396461,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.6,0,1,0
634,1.49E-05,0,108,0.583333333,0,0,13766907161,13766590161,1376347248,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.933333333,0,1.066666667,0
635,1.45E-05,0,3505,0.666666667,0,0,13766907761,13766590261,1377367058,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
636,1.51E-05,0,218,0.55,0,0,13766908361,13766590361,1376380251,4,11703.99824,64.37199032,0.55,67108864,0,0,1.333333333,0,1,0
637,1.45E-05,0,4875,0.65,0,0,13766908961,13766590461,1377779292,4,11703.99824,76.07598856,0.65,67108864,0,0,0.533333333,0,1,0
638,1.52E-05,0,4809,0.533333333,0,0,13766909561,13766590561,1377759490,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.333333333,0,0.933333333,0
639,1.51E-05,0,3115,0.55,0,0,13766910161,13766590661,1377250048,4,11703.99824,64.37199032,0.55,67108864,0,0,0.6,0,1,0
640,1.52E-05,0,975,0.533333333,0,0,13766910761,13766590761,1376607372,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
641,1.43E-05,0,7644,0.7,0,0,13766911361,13766590861,1378610070,4,11703.99824,81.92798768,0.7,67108864,0,0,1.6,0.066666667,1.066666667,0
642,1.51E-05,0,2644,0.55,0,0,13766911961,13766590961,1377108735,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
643,1.45E-05,0,8420,0.666666667,0,0,13766912561,13766591061,1378842893,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
644,1.47E-05,0,2480,0.616666667,0,0,13766913161,13766591161,1377059530,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.733333333,0,1,0
645,1.21E-05,0,2811,0.516666667,44739.2,0,13766913761,13766591261,1377158840,4,11703.99824,60.47065757,0.516666667,67108864,44739.2,0,0.333333333,0,1,0
646,1.50E-05,0,3373,0.566666667,0,0,13766914361,13766591361,1377327454,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
647,1.45E-05,0,2364,0.666666667,0,0,13766914961,13766591461,1377024726,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
648,1.44E-05,0,7011,0.683333333,0,0,13766915561,13766591561,1378420152,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.933333333,0,1,0
649,1.43E-05,0,7879,0.7,0,0,13766916161,13766591661,1378680577,4,11703.99824,81.92798768,0.7,67108864,0,0,1,0,1,0
650,2.22E-05,0,5502,0.666666667,313174.4,0,13766916761,13766591761,1377967407,4,11703.99824,78.02665493,0.666666667,67108864,313174.4,0,3.6,0,1,0
651,1.49E-05,0,4724,0.583333333,0,0,13766917361,13766591861,1377733988,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,0.933333333,0
652,1.45E-05,0,5966,0.65,0,0,13766917961,13766591961,1378106620,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
653,1.48E-05,0,4923,0.6,0,0,13766918561,13766592061,1377793692,4,11703.99824,70.22398944,0.6,67108864,0,0,1,0.066666667,1.066666667,0
654,1.48E-05,0,1702,0.6,0,0,13766919161,13766592161,1376825495,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
655,0.001254881,0,8142,90.21666667,7203016,0,13766919761,13766592261,1378759485,4,11703.99824,10558.95708,90.21666667,67108864,7203016,667.4,1545.2,0,1.2,0
656,1.42E-05,0,6760,0.733333333,0,0,13766920361,13766592361,1378344845,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1.133333333,0,1.066666667,0
657,1.06E-05,0,5584,0.6,178956.8,0,13766920961,13766592461,1377992009,4,11703.99824,70.22398944,0.6,67108864,178956.8,0,0.666666667,0,1,0
658,1.49E-05,0,3819,0.583333333,0,0,13766921561,13766592561,1377461866,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
659,0.001064731,0,488,91.08333333,7605669.333,0,13766922161,13766592661,1376461258,4,11703.99824,10660.39173,91.08333333,67108864,7605669.333,0.066666667,19089.86667,0.733333333,13.26666667,0
660,1.46E-05,0,2481,0.633333333,0,0,13766922761,13766592761,1377059830,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
661,1.53E-05,0,1978,0.516666667,0,0,13766923361,13766592861,1376908304,4,11703.99824,60.47065757,0.516666667,67108864,0,0,1.066666667,0,1.066666667,0
662,1.52E-05,0,5691,0.533333333,0,0,13766923961,13766592961,1378024112,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,0.933333333,0
663,1.48E-05,0,6145,0.6,0,0,13766924561,13766593061,1378160325,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
664,1.44E-05,0,760,0.683333333,0,0,13766925161,13766593161,1376542867,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.666666667,0,1,0
665,1.47E-05,0,430,0.616666667,0,0,13766925761,13766593261,1376443857,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.333333333,0.066666667,1,0
666,1.45E-05,0,4267,0.65,0,0,13766926361,13766593361,1377596577,4,11703.99824,76.07598856,0.65,67108864,0,0,0.8,0,1.066666667,0
667,1.53E-05,0,546,0.5,0,0,13766926961,13766593461,1376478660,4,11703.99824,58.5199912,0.5,67108864,0,0,1.666666667,0,1,0
668,1.48E-05,0,7467,0.6,0,0,13766927561,13766593561,1378556965,4,11703.99824,70.22398944,0.6,67108864,0,0,0.933333333,0,0.933333333,0
669,1.42E-05,0,6735,0.716666667,0,0,13766928161,13766593661,1378337345,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.933333333,0,1.066666667,0
670,1.46E-05,0,5623,0.633333333,0,0,13766928761,13766593761,1378003710,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
671,1.51E-05,0,4608,0.55,0,0,13766929361,13766593861,1377699185,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
672,1.47E-05,0,3666,0.616666667,0,0,13766929961,13766593961,1377415963,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
673,1.47E-05,0,5509,0.616666667,0,0,13766930561,13766594061,1377969507,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.133333333,0.066666667,1.066666667,0
674,1.53E-05,0,143,0.516666667,0,0,13766931161,13766594161,1376357749,4,11703.99824,60.47065757,0.516666667,67108864,0,0,1.333333333,0,1,0
675,0.000162385,0,6226,1.35,805305.6,0,13766931761,13766594261,1378184628,4,11703.99824,158.0039762,1.35,67108864,805305.6,131.3333333,22,0,1.533333333,0
676,1.07E-05,0,7482,0.716666667,44739.2,0,13766932361,13766594361,1378561465,4,11703.99824,83.87865405,0.716666667,67108864,44739.2,0,1,0,1,0
677,1.51E-05,0,3380,0.55,0,0,13766932961,13766594461,1377329555,4,11703.99824,64.37199032,0.55,67108864,0,0,0.333333333,0,1,0
678,0.00205867,0,8145,91.83333333,6845101.6,0,13766933561,13766594561,1378760385,4,11703.99824,10748.17172,91.83333333,67108864,6845101.6,462.3333333,2323.266667,0,1.4,0
679,1.47E-05,0,4452,0.616666667,0,0,13766934161,13766594661,1377652082,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.4,0,1,0
680,1.50E-05,0,7953,0.566666667,0,0,13766934761,13766594761,1378702779,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.2,0,1,0
681,1.47E-05,0,3955,0.616666667,0,0,13766935361,13766594861,1377502670,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
682,1.38E-05,0,754,0.566666667,223696,0,13766935961,13766594961,1376541066,4,11703.99824,66.32265669,0.566666667,67108864,223696,0,0.666666667,0,1,0
683,1.44E-05,0,6250,0.683333333,0,0,13766936561,13766595061,1378191829,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.6,0,1,0
684,1.50E-05,0,6863,0.566666667,0,0,13766937161,13766595161,1378375747,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.666666667,0,1,0
685,1.48E-05,0,3187,0.6,0,0,13766937761,13766595261,1377271649,4,11703.99824,70.22398944,0.6,67108864,0,0,0.533333333,0,1,0
686,1.45E-05,0,5852,0.666666667,0,0,13766938361,13766595361,1378072418,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
687,1.46E-05,0,8269,0.633333333,0,0,13766938961,13766595461,1378797589,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.333333333,0,1.066666667,0
688,1.50E-05,0,1768,0.566666667,0,0,13766939561,13766595561,1376845296,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.6,0,1,0
689,1.48E-05,0,2456,0.6,0,0,13766940161,13766595661,1377052329,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
690,1.49E-05,0,2674,0.583333333,0,0,13766940761,13766595761,1377117735,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.2,0,1.066666667,0
691,1.49E-05,0,4227,0.583333333,0,0,13766941361,13766595861,1377584577,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.866666667,0,1,0
692,1.50E-05,0,3909,0.566666667,0,0,13766941961,13766595961,1377488869,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1,0,1.066666667,0
693,1.47E-05,0,6942,0.616666667,0,0,13766942561,13766596061,1378399450,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
694,1.42E-05,0,8168,0.733333333,0,0,13766943161,13766596161,1378767285,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1,0,1,0
695,1.45E-05,0,2526,0.666666667,0,0,13766943761,13766596261,1377073332,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
696,1.47E-05,0,8233,0.616666667,0,0,13766944361,13766596361,1378786787,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1,0
697,1.43E-05,0,6592,0.7,0,0,13766944961,13766596461,1378294440,4,11703.99824,81.92798768,0.7,67108864,0,0,0.533333333,0,1,0
698,2.14E-05,0,7395,0.716666667,313174.4,0,13766945561,13766596561,1378535363,4,11703.99824,83.87865405,0.716666667,67108864,313174.4,0,1,0,1,0
699,1.50E-05,0,1217,0.566666667,0,0,13766946161,13766596661,1376679979,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.6,0,1,0
700,1.53E-05,0,4035,0.5,0,0,13766946761,13766596761,1377526671,4,11703.99824,58.5199912,0.5,67108864,0,0,0.6,0,1,0
